manufacturer,model,year,mileage,selling_condition,grade,fuel,transmission,color,price
Toyota,Camry,2003,236715,Nigerian used,D,Petrol,Automatic,green,1354000
Toyota,Matrix,2006,202238,Nigerian used,D,Petrol,Automatic,silver,1466000
Toyota,Corolla,2004,69516,Nigerian used,E,Petrol,Automatic,grey,1466000
Lexus,Rx 300,2000,366309,Nigerian used,D,Petrol,Automatic,gold,1914000
Infiniti,Fx,2004,178082,Foreign used,D,Petrol,Automatic,gold,1130000
Honda,Civic,2006,136485,Nigerian used,E,Petrol,Automatic,blue,1130000
Toyota,Rav4,2005,99178,Foreign used,E,Petrol,Automatic,red,1858000
Honda,Accord,2010,152417,Nigerian used,C,Petrol,Automatic,ash,1578000
Nissan,Titan,2006,188942,Nigerian used,C,Petrol,Automatic,black,2586000
Honda,Pilot,2005,98335,Nigerian used,D,Petrol,Automatic,black,2362000
Kia,Rio,2020,11673,Nigerian used,C,Petrol,Automatic,red,5946000
Toyota,Corolla,2005,233560,Foreign used,D,Petrol,Automatic,red,2810000
Lexus,Rx,2006,188211,Foreign used,C,Petrol,Automatic,blue,3706000
Mercedes-Benz,C300,2010,116199,Foreign used,C,Petrol,Automatic,silver,4490000
Toyota,Camry,2012,177369,Foreign used,D,Petrol,Automatic,sky blue,4714000
Acura,Mdx,2007,227584,Nigerian used,D,Petrol,Automatic,silver,2026000
Toyota,Camry,2015,78796,Foreign used,D,Petrol,Automatic,black,6730000
Toyota,Corolla,2003,208809,Nigerian used,E,Petrol,Automatic,silver,1186000
Toyota,Avalon,2011,105765,Foreign used,C,Petrol,Semiautomatic,white,4266000
Mercedes-Benz,GL450,2007,193795,Nigerian used,E,Petrol,Automatic,black,3370000
Toyota,Camry,2004,123335,Foreign used,C,Petrol,Automatic,silver,1970000
Honda,Accord,2003,261968,Nigerian used,D,Petrol,Automatic,silver,738000
Honda,Accord,2008,232560,Nigerian used,C,Petrol,Automatic,blue,1690000
Cadillac,Srx,2010,289580,Foreign used,C,Petrol,Automatic,silver,6730000
Toyota,Camry,1999,0,Nigerian used,D,Petrol,Automatic,grey,682000
Kia,Joice,1999,112233,Nigerian used,D,Petrol,Manual,silver,626000
Lexus,Is 250,2006,95304,Nigerian used,D,Petrol,Automatic,black,2586000
Mercedes-Benz,C230,2005,179487,Nigerian used,D,Petrol,Automatic,silver,1242000
Lexus,Rx 330,2003,149907,Foreign used,C,Petrol,Automatic,black,3930000
Toyota,Venza,2009,84235,Nigerian used,C,Petrol,Automatic,silver,4714000
Honda,Civic,2012,133106,Nigerian used,C,Petrol,Automatic,black,2810000
Mercedes-Benz,Ml350,2015,28114,Foreign used,D,Petrol,Automatic,white,16810000
Toyota,Venza,2010,92945,Foreign used,C,Petrol,Automatic,grey,7290000
Toyota,Corolla,2017,49431,Foreign used,C,Petrol,Automatic,silver,7290000
Peugeot,307,2004,164570,Nigerian used,E,Petrol,Manual,ash,402000
Audi,A4,2009,88210,Foreign used,C,Petrol,Automatic,black,2922000
Toyota,Fj Cruiser,2007,126364,Foreign used,D,Petrol,Automatic,red,7850000
Ford,F-150,2010,111867,Foreign used,C,Petrol,Automatic,blue,4490000
Honda,Cr-V,2000,191342,Nigerian used,E,Petrol,Automatic,gold,458000
Honda,Accord,2011,82222,Nigerian used,C,Petrol,Automatic,black,1578000
Mercedes-Benz,S600,2007,173040,Foreign used,C,Petrol,Automatic,black,5747500
Hyundai,Elantra,2013,131771,Foreign used,D,Petrol,Automatic,black,3482000
Lexus,Gx 470,2007,106218,Nigerian used,D,Petrol,Automatic,black,3258000
Toyota,Solara,2007,92872,Nigerian used,C,Petrol,Automatic,black,1690000
Mercedes-Benz,GL 450,2011,108972,Nigerian used,C,Petrol,Automatic,brown,7850000
Acura,Zdx,2010,92564,Nigerian used,C,Petrol,Automatic,white,3482000
Toyota,Yaris,2003,124246,Foreign used,C,Petrol,Automatic,silver,1466000
Toyota,Sienna,2011,223269,Foreign used,C,Petrol,Automatic,grey,4938000
Toyota,Sequoia,2008,94816,Nigerian used,C,Petrol,Automatic,black,5610000
Infiniti,Fx,2003,61906,Nigerian used,D,Petrol,Automatic,ash,2250000
Lexus,Gx 470,2006,140875,Nigerian used,D,Petrol,Automatic,black,1858000
Hyundai,Sonata,2006,106302,Foreign used,D,Petrol,Automatic,silver,1300000
Nissan,Altima,2005,124984,Nigerian used,D,Petrol,Automatic,blue,906000
Ford,Galaxy,1999,270314,Nigerian used,E,Petrol,Manual,white,738000
Honda,Accord,2013,12206,Foreign used,D,Petrol,Automatic,red,5162000
BMW,5 Series,2007,199000,Nigerian used,C,Petrol,Automatic,black,2026000
Peugeot,607,2009,0,Nigerian used,D,Petrol,Automatic,black,850000
Land Rover,Range Rover Vogue,2007,34236,Nigerian used,E,Petrol,Automatic,white,1130000
Toyota,Camry,2006,160854,Nigerian used,D,Petrol,Automatic,white,1522000
Mazda,Cx-7,2012,100272,Nigerian used,D,Petrol,Automatic,ash,5610000
Toyota,Camry,2004,215683,Foreign used,D,Petrol,Automatic,white,1970000
Honda,Accord,2008,120801,Foreign used,C,Petrol,Automatic,grey,2586000
BMW,X5,2013,165602,Nigerian used,D,Petrol,Automatic,black,3090000
Kia,Optima,2013,100614,Nigerian used,D,Petrol,Automatic,blue,2250000
Honda,Cr-V,2002,170797,Nigerian used,D,Petrol,Automatic,blue,659600
Honda,Odyssey,2008,195211,Foreign used,C,Petrol,Automatic,wine,2026000
Lexus,Es,2006,175275,Nigerian used,D,Petrol,Automatic,silver,1768400
Volkswagen,Passat,1998,224621,Nigerian used,D,Petrol,Automatic,red,458000
Toyota,Highlander,2002,205084,Nigerian used,D,Petrol,Automatic,red,1802000
Mercedes-Benz,GLK 350,2011,116383,Nigerian used,C,Petrol,Automatic,red,5274000
Toyota,Rav4,2008,186370,Foreign used,C,Petrol,Automatic,grey,4042000
Toyota,Camry,2003,184952,Foreign used,D,Petrol,Automatic,blue,2362000
Mercedes-Benz,C320,2002,200999,Nigerian used,D,Petrol,Automatic,gold,1130000
Mercedes-Benz,C300,2011,52480,Foreign used,C,Petrol,Automatic,black,5834000
Hyundai,Sonata,2012,169097,Foreign used,C,Petrol,Automatic,red,3370000
Acura,Tl,2003,196273,Nigerian used,D,Petrol,Automatic,grey,682000
Acura,Mdx,2008,97800,Foreign used,C,Petrol,Automatic,grey,3930000
Honda,Accord,1998,171902,Nigerian used,D,Petrol,Automatic,black,570000
Toyota,Avensis,2007,117024,Nigerian used,E,Petrol,Manual,silver,853750
Toyota,Sequoia,2003,149393,Nigerian used,D,Petrol,Automatic,ash,1298000
BMW,7 Series,2004,0,Nigerian used,E,Petrol,Automatic,black,2026000
Toyota,Highlander,2011,153503,Nigerian used,C,Petrol,Automatic,white,5890000
Volkswagen,Beatle,2003,269496,Nigerian used,D,Petrol,Manual,red,435600
Nissan,Altima,2005,119212,Nigerian used,D,Petrol,Automatic,gold,797500
Mitsubishi,L200,2009,0,Nigerian used,D,Petrol,Manual,white,2026000
Hyundai,Azera,2015,48700,Nigerian used,C,Petrol,Automatic,black,3930000
Honda,Pilot,2005,127486,Nigerian used,C,Petrol,Automatic,black,1152400
Toyota,Camry,2010,183363,Nigerian used,D,Petrol,Automatic,blue,2362000
Mercedes-Benz,Glk350,2014,147357,Nigerian used,C,Petrol,Automatic,red,7850000
Porsche,Cayenne,2004,0,Foreign used,D,Petrol,Triptonic,white,2250000
Chevrolet,Traverse,2014,41558,Nigerian used,C,Petrol,Automatic,black,3930000
Mercedes-Benz,S550,2011,29644,Foreign used,C,Petrol,Automatic,black,6730000
Audi,Q7,2012,128782,Nigerian used,C,Petrol,Automatic,black,9530000
Nissan,Pathfinder,2013,47283,Nigerian used,C,Petrol,Automatic,silver,5610000
Acura,Tl,2009,88022,Foreign used,C,Petrol,Automatic,blue,3594000
Acura,Mdx,2007,166543,Nigerian used,D,Petrol,Automatic,red,1802000
Honda,Accord,2001,250393,Nigerian used,D,Petrol,Automatic,green,458000
Nissan,Pathfinder,2001,117216,Nigerian used,D,Petrol,Automatic,grey,570000
Toyota,Matrix,2004,209415,Nigerian used,D,Petrol,Automatic,silver,1186000
Toyota,Highlander,2005,203616,Nigerian used,D,Petrol,Automatic,grey,1690000
Volkswagen,Passat,2012,21616,Nigerian used,C,Petrol,Automatic,black,7850000
Toyota,Corolla,2004,299999,Nigerian used,E,Petrol,Automatic,brown,1578000
Toyota,Corolla,2009,239514,Nigerian used,C,Petrol,Automatic,grey,2138000
Honda,Accord,2006,177628,Nigerian used,D,Petrol,Automatic,silver,850000
Infiniti,Qx,1999,141626,Nigerian used,D,Petrol,Automatic,wine,570000
Toyota,Tundra,2007,233251,Nigerian used,E,Petrol,Automatic,grey,2250000
Ford,Everest,2006,93628,Nigerian used,C,Petrol,Automatic,black,2922000
Acura,Rl,2006,116860,Foreign used,E,Petrol,Automatic,sky blue,1858000
Honda,Accord,2006,123479,Nigerian used,E,Petrol,Automatic,grey,850000
Toyota,Avalon,2006,178866,Nigerian used,C,Petrol,Automatic,gold,1746000
Hyundai,Tucson,2009,109377,Nigerian used,E,Petrol,Automatic,black,1242000
Ford,Edge,2010,297400,Nigerian used,D,Petrol,Automatic,silver,1466000
Kia,Optima,2013,103338,Nigerian used,D,Petrol,Automatic,grey,2978000
Toyota,Camry,2011,187878,Foreign used,D,Petrol,Automatic,gold,3385000
Honda,Odyssey,2002,205760,Foreign used,D,Petrol,Automatic,silver,1130000
Mercedes-Benz,Ml500,2008,134256,Foreign used,E,Petrol,Automatic,silver,4266000
Infiniti,G,2004,274687,Nigerian used,D,Petrol,Automatic,silver,1466000
Toyota,Rav4,2003,184952,Nigerian used,E,Petrol,Automatic,black,1130000
Nissan,Altima,2008,110765,Nigerian used,C,Petrol,Automatic,black,1690000
Toyota,Corolla,2010,134560,Nigerian used,D,Petrol,Automatic,black,1472500
Toyota,Camry,2009,1,Nigerian used,C,Petrol,Automatic,black,1914000
Mercedes-Benz,Ml350,2006,69439,Nigerian used,C,Petrol,Automatic,brown,2474000
Toyota,Sienna,2011,0,Foreign used,C,Petrol,Automatic,white,3930000
Toyota,Corolla,2016,18462,Foreign used,D,Petrol,Automatic,gold,5274000
Toyota,4Runner,2004,95805,Nigerian used,D,Petrol,Automatic,silver,2026000
Land Rover,Range Rover Sport,2009,138808,Nigerian used,D,Petrol,Automatic,black,2810000
Mercedes-Benz,C320,2002,292164,Nigerian used,C,Petrol,Automatic,silver,962000
Toyota,Highlander,2012,129730,Foreign used,C,Petrol,Automatic,red,7514000
Toyota,Camry,1998,276282,Nigerian used,D,Petrol,Automatic,gold,906000
Nissan,Almera,2015,0,Nigerian used,E,Petrol,Automatic,gold,906000
Ford,Escape,2013,206590,Nigerian used,C,Petrol,Automatic,grey,4154000
Porsche,Boxster,2003,130507,Foreign used,D,Petrol,Manual,silver,4714000
Toyota,Tundra,2012,109463,Foreign used,E,Petrol,Automatic,grey,6170000
Peugeot,406,2000,42062,Nigerian used,D,Petrol,Automatic,silver,906000
Mitsubishi,Montero,2002,118533,Nigerian used,D,Petrol,Automatic,black,682000
Lexus,Gx 460,2016,0,Foreign used,A,Petrol,Automatic,black,31510000
Toyota,Venza,2009,97207,Nigerian used,C,Petrol,Automatic,black,4266000
Honda,Pilot,2005,122361,Nigerian used,E,Petrol,Automatic,blue,906000
Land Rover,Range Rover Sport,2008,167514,Foreign used,C,Petrol,Automatic,white,3385000
Lexus,Rx 350,2008,86079,Nigerian used,C,Petrol,Automatic,black,3594000
Volkswagen,Jetta,2011,93865,Nigerian used,D,Petrol,Manual,brown,1466000
Mitsubishi,L200,2014,109895,Nigerian used,E,Petrol,Manual,white,2922000
Toyota,Highlander,2017,29737,Nigerian used,C,Petrol,Automatic,red,16810000
Toyota,Hilux,2007,339935,Nigerian used,D,Petrol,Manual,white,2810000
Peugeot,307,2004,238198,Foreign used,D,Petrol,Manual,wine,1522000
Land Rover,Range Rover HSE,2008,123000,Nigerian used,D,Petrol,Automatic,black,2810000
Peugeot,307,2002,142197,Foreign used,C,Petrol,Automatic,black,1522000
Honda,Pilot,2005,217266,Nigerian used,D,Petrol,Automatic,brown,1466000
Toyota,Rav4,2004,159010,Nigerian used,D,Petrol,Automatic,black,1360000
Honda,Accord,2008,176909,Nigerian used,D,Petrol,Automatic,black,1466000
Toyota,Avensis,2011,164491,Nigerian used,C,Petrol,Automatic,black,2474000
Lexus,Rx 300,2000,218484,Nigerian used,E,Petrol,Automatic,grey,1914000
Mercedes-Benz,C300,2008,197326,Nigerian used,C,Petrol,Automatic,white,2474000
Toyota,Solara,2008,114633,Foreign used,D,Petrol,Automatic,grey,2810000
Nissan,Pathfinder,2002,134004,Nigerian used,D,Petrol,Automatic,blue,570000
Toyota,Camry,2004,135165,Nigerian used,E,Petrol,Automatic,black,1130000
Mercedes-Benz,E350,2011,41124,Foreign used,C,Petrol,Automatic,white,5834000
Mercedes-Benz,C180,2002,1,Nigerian used,D,Petrol,Automatic,silver,1130000
Honda,Accord Crosstour,2010,80017,Nigerian used,C,Petrol,Automatic,black,2698000
Hyundai,Elantra,2008,129927,Nigerian used,C,Petrol,Automatic,black,1242000
Toyota,Avensis,2009,178646,Nigerian used,D,Petrol,Automatic,purple,2474000
Toyota,Highlander,2001,162578,Nigerian used,C,Petrol,Automatic,ash,2026000
Dodge,Journey,2009,138131,Nigerian used,E,Petrol,Automatic,white,1250000
Mercedes-Benz,C280,2006,0,Nigerian used,E,Petrol,Automatic,silver,1018000
Mercedes-Benz,E280,2007,72023,Nigerian used,D,Petrol,Automatic,black,1466000
Toyota,Corolla,2008,153731,Nigerian used,E,Petrol,Automatic,black,1074000
Toyota,Corolla,2005,128547,Nigerian used,D,Petrol,Automatic,red,1578000
Mitsubishi,Endeavor,2004,218372,Nigerian used,E,Petrol,Automatic,red,1130000
Lexus,Lx 570,2016,121462,Nigerian used,C,Petrol,Automatic,grey,35850000
Honda,Pilot,2009,74845,Nigerian used,C,Petrol,Automatic,blue,2832500
BMW,X5,2008,110861,Foreign used,E,Petrol,Automatic,white,2810000
Toyota,Camry,2003,184976,Nigerian used,D,Petrol,Automatic,green,1690000
Toyota,Highlander,2017,73805,Nigerian used,D,Petrol,Automatic,black,16810000
Mercedes-Benz,C250,2011,110753,Foreign used,C,Petrol,Manual,white,3930000
Toyota,Corolla,2009,178020,Nigerian used,C,Petrol,Automatic,blue,2597200
Kia,Carens,2003,136038,Nigerian used,D,Petrol,Manual,grey,910000
Mercedes-Benz,Ml350,2012,151325,Foreign used,C,Petrol,Automatic,gold,14570000
Chevrolet,Optra,2007,1,Nigerian used,E,Petrol,Automatic,black,346000
Toyota,Camry,2009,191467,Foreign used,D,Petrol,Automatic,silver,2586000
Mercedes-Benz,C300,2009,95702,Foreign used,D,Petrol,Manual,silver,3706000
Toyota,Corolla,2017,56423,Foreign used,D,Petrol,Automatic,grey,8970000
Mazda,Mx-5 Miata,2011,9864,Nigerian used,C,Petrol,Manual,red,5050000
Toyota,Camry,2007,196060,Nigerian used,C,Petrol,Automatic,black,2082000
Nissan,Pathfinder,2014,7713,Nigerian used,B,Petrol,Automatic,black,6000000
Renault,Kangoo,2005,297800,Foreign used,D,Petrol,Automatic,black,1354000
Kia,Rio,2011,133436,Nigerian used,D,Petrol,Manual,blue,794000
Toyota,Land Cruiser Prado,2009,140321,Nigerian used,C,Petrol,Automatic,silver,5302000
Toyota,Land Cruiser Prado,2013,114572,Nigerian used,D,Petrol,Automatic,black,14570000
Kia,Cerato,2015,0,Nigerian used,D,Petrol,Automatic,silver,2810000
Jaguar,Xk,2007,999999,Nigerian used,C,Petrol,Automatic,silver,3395000
Ford,Escape,2014,69530,Nigerian used,C,Petrol,Automatic,red,3957500
Toyota,Highlander,2015,14500,Nigerian used,D,Petrol,Automatic,wine,10370000
Toyota,Land Cruiser,2008,182811,Nigerian used,D,Petrol,Automatic,black,3957500
Ford,Econoline,2003,0,Foreign used,C,Petrol,Automatic,white,3258000
Land Rover,Range Rover Sport,2006,179633,Foreign used,C,Petrol,Automatic,white,5050000
Toyota,Camry,2013,78355,Foreign used,C,Petrol,Automatic,black,4602000
Nissan,Kicks,2019,19493,Nigerian used,D,Petrol,Automatic,grey,6730000
Toyota,Highlander,2002,82926,Nigerian used,D,Petrol,Automatic,ash,1634000
Skoda,Fabia,2011,231563,Nigerian used,D,Petrol,Automatic,grey,794000
Chevrolet,Trailblazer,2008,225848,Foreign used,C,Petrol,Automatic,black,1932500
Lexus,Rx 330,2005,1410,Nigerian used,E,Petrol,Automatic,gold,3034000
Acura,Mdx,2003,145434,Nigerian used,E,Petrol,Automatic,ash,1201250
Lexus,Es 350,2007,119851,Foreign used,C,Petrol,Automatic,grey,4154000
Ford,Escape,2014,49215,Nigerian used,C,Petrol,Automatic,black,3930000
Volkswagen,Passat,2008,103380,Nigerian used,E,Petrol,Automatic,grey,850000
Mitsubishi,L200,2013,123713,Nigerian used,D,Petrol,Manual,white,1690000
Infiniti,G,2005,57216,Nigerian used,D,Petrol,Automatic,red,1466000
Mercedes-Benz,Slk350,2006,111079,Foreign used,D,Petrol,Automatic,black,2922000
Toyota,Corolla,2014,28586,Foreign used,C,Petrol,Automatic,black,5870000
Mitsubishi,L200,2013,160007,Nigerian used,E,Petrol,Manual,white,2698000
Ford,Escape,2008,324614,Nigerian used,D,Petrol,Automatic,green,1242000
Lexus,Gs 300,2001,99391,Foreign used,D,Petrol,Automatic,black,2026000
Hyundai,Sonata,2013,15711,Nigerian used,D,Petrol,Automatic,white,3706000
Toyota,Avalon,2000,137091,Nigerian used,E,Petrol,Automatic,silver,1018000
Ford,Edge,2007,213437,Nigerian used,E,Petrol,Automatic,green,2045000
Toyota,Highlander,2011,52568,Nigerian used,C,Petrol,Automatic,black,5610000
Jeep,Liberty,2002,126591,Nigerian used,E,Petrol,Automatic,silver,751250
Mercedes-Benz,C300,2008,1,Nigerian used,D,Petrol,Automatic,white,2888750
Mercedes-Benz,C280,2006,107493,Nigerian used,D,Petrol,Automatic,silver,906000
Toyota,Camry,2002,234033,Foreign used,C,Petrol,Automatic,black,2250000
Toyota,Sienna,2008,125469,Nigerian used,D,Petrol,Automatic,silver,2978000
Toyota,Corolla,2005,172618,Nigerian used,E,Petrol,Automatic,grey,1482500
Toyota,Sienna,2011,62701,Foreign used,D,Petrol,Automatic,white,5645000
Honda,Accord,2003,193490,Nigerian used,D,Petrol,Automatic,silver,794000
Peugeot,407,2006,69745,Foreign used,E,Diesel,Manual,silver,1932500
Toyota,Camry,2007,160649,Foreign used,D,Petrol,Automatic,grey,2810000
Toyota,Corolla,2006,143272,Nigerian used,D,Petrol,Automatic,black,1595000
Honda,Accord,2008,150492,Foreign used,C,Petrol,Automatic,blue,2270000
Toyota,Venza,2011,185479,Foreign used,C,Petrol,Automatic,white,6320000
Mercedes-Benz,Ml350,2008,70513,Nigerian used,C,Petrol,Automatic,blue,3930000
Toyota,Rav4,2008,141772,Nigerian used,E,Petrol,Automatic,black,1690000
Nissan,Quest,2005,0,Nigerian used,E,Petrol,Automatic,grey,794000
Toyota,Camry,2005,191528,Foreign used,D,Petrol,Automatic,silver,2257500
Toyota,Avalon,2003,206161,Nigerian used,D,Petrol,Automatic,grey,1354000
Lexus,Rx 300,2000,264326,Foreign used,D,Petrol,Automatic,gold,2485000
Volvo,S80,2000,165393,Nigerian used,E,Petrol,Automatic,silver,807500
Hyundai,Genesis,2014,152208,Foreign used,C,Petrol,Automatic,black,6170000
Mercedes-Benz,C300,2012,153769,Foreign used,C,Petrol,Automatic,black,5610000
Toyota,Highlander,2016,40696,Nigerian used,D,Petrol,Automatic,gold,9807500
Mercedes-Benz,Ml350,2006,201670,Nigerian used,D,Petrol,Automatic,sky blue,2810000
Volkswagen,Touareg,2003,139732,Nigerian used,D,Petrol,Automatic,blue,1242000
Lexus,Gs 300,2006,147574,Foreign used,C,Petrol,Automatic,black,3620000
Honda,Accord,2003,247061,Nigerian used,E,Petrol,Automatic,gold,1018000
Toyota,4Runner,2006,0,Nigerian used,D,Petrol,Automatic,black,2157500
Toyota,Avalon,2015,54954,Nigerian used,D,Petrol,Automatic,grey,7850000
Toyota,Fortuner,2013,116649,Nigerian used,D,Petrol,Automatic,black,5860000
Toyota,Camry,2009,78299,Nigerian used,D,Petrol,Automatic,silver,2250000
Ford,Edge,2011,50600,Nigerian used,D,Petrol,Automatic,silver,3146000
Toyota,Tacoma,2008,158043,Nigerian used,D,Petrol,Automatic,red,5050000
Mercedes-Benz,C180,2001,204140,Foreign used,D,Petrol,Manual,black,1242000
Honda,Accord Crosstour,2010,136281,Nigerian used,C,Petrol,Automatic,white,3034000
Mercedes-Benz,Ml350,2012,0,Foreign used,C,Diesel,Automatic,white,11270000
Honda,Odyssey,2000,206805,Nigerian used,D,Petrol,Automatic,grey,807500
Toyota,Camry,2009,51859,Nigerian used,C,Hybrid,Automatic,grey,2270000
Mercedes-Benz,E240,2004,285813,Nigerian used,C,Petrol,Automatic,black,1370000
Toyota,4Runner,2005,192488,Foreign used,D,Petrol,Automatic,black,3818000
Lexus,Rx 300,2001,122080,Nigerian used,E,Petrol,Automatic,grey,1257500
Mercedes-Benz,C300,2008,125233,Nigerian used,C,Petrol,Automatic,black,2832500
Toyota,Camry,2009,74937,Nigerian used,E,Petrol,Automatic,grey,1858000
Toyota,Sienna,2005,205780,Foreign used,D,Petrol,Automatic,gold,2586000
Lexus,Rx 330,2004,111128,Nigerian used,C,Petrol,Automatic,gold,2888750
Mercedes-Benz,G550,2014,74549,Foreign used,B,Petrol,Automatic,black,45020000
Mercedes-Benz,G550,2004,95507,Nigerian used,D,Petrol,Automatic,black,8457500
Infiniti,Qx,2001,187665,Nigerian used,D,Petrol,Automatic,black,638750
Honda,Odyssey,2003,215678,Foreign used,E,Petrol,Automatic,grey,1578000
Audi,Q7,2007,86954,Nigerian used,E,Petrol,Automatic,black,1802000
Toyota,Camry,2014,85284,Foreign used,E,Petrol,Automatic,blue,4826000
Toyota,Corolla,2009,157207,Nigerian used,C,Petrol,Automatic,red,2026000
Toyota,Highlander,2005,333875,Foreign used,E,Petrol,Automatic,blue,2607500
Toyota,Camry,2005,0,Nigerian used,C,Petrol,Automatic,red,1914000
Toyota,Matrix,2010,174452,Nigerian used,D,Petrol,Automatic,black,2270000
Lexus,Rx 350,2008,75168,Nigerian used,D,Petrol,Automatic,gold,3620000
Toyota,Venza,2013,70340,Nigerian used,E,Petrol,Automatic,grey,9020000
Lexus,Gx470,2006,145609,Nigerian used,D,Petrol,Automatic,green,2474000
Toyota,Camry,2009,144283,Foreign used,D,Petrol,Automatic,black,2597500
Toyota,Camry,2010,95650,Nigerian used,E,Petrol,Automatic,black,3370000
Hyundai,Elantra,2014,75559,Nigerian used,C,Petrol,Automatic,black,2474000
Toyota,Corolla,2014,78599,Nigerian used,C,Petrol,Automatic,black,3732500
Toyota,Avalon,2006,240065,Nigerian used,E,Petrol,Automatic,grey,2035000
Peugeot,406,2004,266745,Nigerian used,D,Petrol,Manual,blue,1032500
Toyota,Land Cruiser Prado,2013,68131,Nigerian used,B,Petrol,Automatic,black,10145000
Honda,Pilot,2009,89701,Nigerian used,E,Petrol,Automatic,grey,2157500
Volkswagen,CC,2013,85793,Nigerian used,D,Petrol,Automatic,blue,2485000
Toyota,Camry,1998,177341,Nigerian used,D,Petrol,Automatic,green,695000
Toyota,Venza,2009,111974,Nigerian used,C,Petrol,Automatic,brown,4407500
Mitsubishi,Pajero,2013,167828,Nigerian used,C,Petrol,Automatic,black,3706000
Honda,Accord,2003,136395,Nigerian used,C,Petrol,Automatic,silver,1145000
